cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
4	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.7939887674329774	0.6674043136765989	0.3187696596385291	0.36786920206148926	0.48347847328730714	0.15622180047163908	0.5364465682015639	0.36786920206148926	0.9539220035212501	0.6674043136765989	0.36786920206148926	0.36786920206148926	0.9923244540292697	0.4958521306967642	0.6199715503281528	0.2724472276047465	0.29411764705882354	0.38261813183033555	0.13597061926790607	0.5385258197746225	0.29411764705882354	0.9414383301892836	0.6199715503281528	0.29411764705882354	0.29411764705882354	0.9304645225108165	0.15461689633825756	0.58379132345801	0.21688944280002076	0.23795983650257685	0.33543608905936395	0.08028364552373941	0.5192307015588894	0.23795983650257685	0.9556333314475751	0.58379132345801	0.23795983650257685	0.23795983650257685	0.7604231794679592	0.2086773177209208	0.5239344333667116	0.1417644059153493	0.14308426073131955	0.17174651328894364	0.03729790985186758	0.5145306769749232	0.14308426073131955	0.921837543058092	0.5239344333667116	0.14308426073131955	0.14308426073131955	0.762457007270669	3.123382806777954	1.079524278640747	0.32523451351751087	0.6018814368930814	0.24466833520238362	0.2660387417807002	0.35902711044484975	0.10812713239582275	0.5288782606667559	0.2660387417807002	0.9485358308184293	0.6018814368930814	0.2660387417807002	0.2660387417807002	0.8454438509893878	4.202907085418701
5	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.7792067818304045	0.7272869772399524	0.4007459801118899	0.4846869261299686	0.6002618374011408	0.20973675239026607	0.548385422074551	0.4846869261299686	0.9501327188405286	0.7272869772399524	0.4846869261299686	0.4846869261299686	0.9910355688478053	0.44582972046020675	0.6667537997550566	0.32527861571979216	0.3849143260907967	0.507870900652523	0.14552282971066102	0.531748742754445	0.3849143260907967	0.9551610253889045	0.6667537997550566	0.3849143260907967	0.3849143260907967	0.9139366583708199	0.18507381610076118	0.6545601741253915	0.34239757900795337	0.41745157277412476	0.545213131862673	0.1298720250662237	0.5272818385949769	0.41745157277412476	0.949902119884653	0.6545601741253915	0.41745157277412476	0.41745157277412476	0.80847685785574	0.21553997618723475	0.5973289183222958	0.278354458041958	0.32485426603073664	0.4469769350284056	0.08350484298836286	0.517911066214207	0.32485426603073664	0.9483856001277989	0.5973289183222958	0.32485426603073664	0.32485426603073664	0.7396872700515085	3.4824538230895996	0.9347906112670898	0.31545176828048394	0.660656986940224	0.33383809736387277	0.4011829494324607	0.526542016257598	0.13769742738844237	0.5295152906747109	0.4011829494324607	0.9525315726367787	0.660656986940224	0.4011829494324607	0.4011829494324607	0.86120675811328	4.4172444343566895
6	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8120163123207015	0.7067136706807262	0.3732241782844221	0.44477911646586343	0.5623613527608696	0.19053677838501634	0.5439064622549971	0.44477911646586343	0.9512444304678446	0.7067136706807262	0.44477911646586343	0.44477911646586343	0.9920820424925204	0.46433203120121397	0.626685449721493	0.27752890466914404	0.30998217468805705	0.4153120056409464	0.1256822408272089	0.5311717440599428	0.30998217468805705	0.9493608624828939	0.626685449721493	0.30998217468805705	0.30998217468805705	0.9123576161859268	0.22793560333806875	0.6394810009267841	0.317345072378862	0.3766832034018427	0.5008510953621903	0.12102367579948553	0.5262521956515557	0.3766832034018427	0.9496196511614691	0.6394810009267841	0.3766832034018427	0.3766832034018427	0.8019734173022024	0.18311840247088176	0.5873568257795801	0.2405836828031076	0.2711229946524064	0.3813088318046765	0.07835183510805084	0.5175687761374514	0.2711229946524064	0.9530067213380219	0.5873568257795801	0.2711229946524064	0.2711229946524064	0.7229759882250703	3.416344165802002	0.9815845489501953	0.3461338172696414	0.6330832253241385	0.297436988524003	0.34333268904494985	0.45808155050156835	0.12335295831334722	0.5287119698557492	0.34333268904494985	0.9494902568221815	0.6330832253241385	0.34333268904494985	0.34333268904494985	0.8571655167440646	4.397928714752197
7	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8206144277715732	0.6902492211838006	0.35096349675766214	0.41276872194660996	0.530381995449712	0.17607462887852113	0.5407390300230946	0.41276872194660996	0.9521535346657654	0.6902492211838006	0.41276872194660996	0.41276872194660996	0.9933514174101625	0.42863745261132813	0.6517150395778364	0.3034254925274295	0.3411764705882353	0.44801231661636554	0.1518574529479246	0.538	0.3411764705882353	0.9499294117647059	0.6517150395778364	0.3411764705882353	0.3411764705882353	0.9188632655186779	0.2380697945082517	0.5939759036144578	0.27252730518354334	0.31165839829907865	0.4263612281572217	0.08633939402380389	0.5198308573625964	0.31165839829907865	0.9435869785417348	0.5939759036144578	0.31165839829907865	0.31165839829907865	0.7894975639350729	0.20537277593569206	0.5838376562879221	0.22636025252925235	0.25133689839572193	0.3548115741282389	0.0776594862126065	0.5179841495630969	0.25133689839572193	0.9543160151097105	0.5838376562879221	0.25133689839572193	0.25133689839572193	0.7666387429636182	2.78471302986145	1.11025071144104	0.3333536235597899	0.6228454715961471	0.2879763988554864	0.326417434443657	0.4371867723867936	0.11909842348586425	0.5289154286812983	0.326417434443657	0.9467581951532203	0.6228454715961471	0.326417434443657	0.326417434443657	0.8541804147268754	3.8949637413024902
8	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8294346193858071	0.6300664142511327	0.26363940164730987	0.29388069427166635	0.39925228388941836	0.12563543075710923	0.5303388494877856	0.29388069427166635	0.9571543053261767	0.6300664142511327	0.29388069427166635	0.29388069427166635	0.993857266189834	0.5174688993338198	0.5850493778459813	0.22104443693884318	0.23176117293764356	0.3017911691707683	0.10464153652582245	0.5321867468164038	0.23176117293764353	0.9411742695689037	0.5850493778459813	0.23176117293764353	0.23176117293764353	0.9278377725130371	0.2752074833985945	0.5487690553221353	0.158943476104776	0.16225342100586457	0.2063422621529425	0.06752350739972973	0.523372525987252	0.16225342100586457	0.9431143231086392	0.5487690553221353	0.16225342100586457	0.16225342100586457	0.8413405074610841	0.28207501574210103	0.5266138165345413	0.11375602521319986	0.11393746687864337	0.1027015237445127	0.05993370385202935	0.5337423312883436	0.11393746687864335	0.9402043689304606	0.5266138165345413	0.11393746687864335	0.11393746687864335	0.848083168761641	2.426361083984375	1.2135114669799805	0.3963381913662072	0.5669092165840584	0.1899939565218096	0.19700729697175406	0.2540667156618554	0.08608252196277609	0.5277796364018279	0.19700729697175406	0.9421442963387714	0.5669092165840584	0.19700729697175406	0.19700729697175406	0.8845891399870607	3.6398725509643555
9	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.804219445196322	0.6864433214798178	0.3440813738292847	0.40453764587405955	0.5231145135021721	0.17069283416567546	0.5390682318415261	0.4045376458740596	0.9534726773922138	0.6864433214798178	0.4045376458740596	0.4045376458740596	0.9926904419425238	0.47076030064410546	0.6082352844402501	0.261831956242838	0.29500088323617735	0.4046518277216583	0.10137361402707454	0.523736736301052	0.29500088323617735	0.9508701489451458	0.6082352844402501	0.29500088323617735	0.2950008832361774	0.8943281700315122	0.2363817638602851	0.5735736877230653	0.21160372732232807	0.22089923582726143	0.28732180560228415	0.09218142589794248	0.5288738254923504	0.22089923582726143	0.9370734347501792	0.5735736877230653	0.22089923582726143	0.22089923582726143	0.8232867132867133	0.20920987693542342	0.5537362340382407	0.15305780252835252	0.1573926868044515	0.20838376999293462	0.06868385287475015	0.5219473495405502	0.1573926868044515	0.9542444478848711	0.5537362340382407	0.1573926868044515	0.1573926868044515	0.7972772109992567	1.9620466232299805	0.7721881866455078	0.35357103225219527	0.5909044860816577	0.23671784178258304	0.2579500595317194	0.34598681666197123	0.09677751996250851	0.5263052808967013	0.2579500595317194	0.9439717918476624	0.5909044860816577	0.2579500595317194	0.2579500595317194	0.8588074416591127	2.7342348098754883
10	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8366600909176403	0.6752067657483987	0.32953877677248	0.3830616583982991	0.49993039198176614	0.16247017560963303	0.5376648667787909	0.3830616583982991	0.9535261991056876	0.6752067657483987	0.3830616583982991	0.3830616583982991	0.9938391724444939	0.4943686058788262	0.6227507489983275	0.25432980099379104	0.2825311942959002	0.38652221652723384	0.1183827208756342	0.5285425317488476	0.2825311942959002	0.9576359764058641	0.6227507489983275	0.2825311942959002	0.2825311942959002	0.9377007856962376	0.20215880743529213	0.5860310333598423	0.22585562658782865	0.24007795889440114	0.31951851568653744	0.09901228975582982	0.5284880732563316	0.24007795889440114	0.9426870915446458	0.5860310333598423	0.24007795889440114	0.24007795889440114	0.8242782806646138	0.2184644958396901	0.5252308563463717	0.15244917868582278	0.15454545454545454	0.18991165695150017	0.03766976598773332	0.5140602765329312	0.15454545454545454	0.9188798118602932	0.5252308563463717	0.15454545454545454	0.15454545454545454	0.7710765310567123	2.619849681854248	1.243649959564209	0.3482637066570592	0.604390891179085	0.24009271379080985	0.26130457659515066	0.35302036610688564	0.10869750531573201	0.5285153025025896	0.26130457659515066	0.9501615339752549	0.604390891179085	0.26130457659515066	0.26130457659515066	0.8809895331804257	3.863499641418457
11	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8204390269414177	0.6602930221008194	0.3081988098247519	0.35364989369241673	0.4682620277587126	0.1498251020982183	0.5350101971447995	0.35364989369241673	0.9547423107072188	0.6602930221008194	0.35364989369241673	0.35364989369241673	0.9939161795622269	0.4115137151313012	0.6056419868791003	0.2371776291766123	0.25650623885918006	0.3466992025179255	0.1123542271336009	0.5298732367870822	0.25650623885918006	0.9523646874636812	0.6056419868791003	0.25650623885918006	0.25650623885918006	0.9162446962596915	0.24068897530912886	0.5662790463478182	0.18560963842623124	0.1913536498936924	0.24656402172017575	0.08706555726025361	0.5285927894211774	0.1913536498936924	0.9441520426850798	0.5662790463478182	0.1913536498936924	0.1913536498936924	0.8332423942253055	0.22697620773832078	0.5316384180790961	0.1133324715822322	0.11336898395721925	0.11841377710126108	0.05999470784311261	0.5284414106939704	0.11336898395721925	0.9495659262774301	0.5316384180790961	0.11336898395721925	0.11336898395721925	0.864960451977401	2.598501682281494	1.1717333793640137	0.32610134522021506	0.5859605166134593	0.2113936338014218	0.22392994437643624	0.29663161211905065	0.09970989219692725	0.5292330131041298	0.22392994437643624	0.9482583650743805	0.5859605166134593	0.22392994437643624	0.22392994437643624	0.8747435452424985	3.770235061645508
12	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.824684745940777	0.6778180002496568	0.3336725236992808	0.3884248563473728	0.5052388845058561	0.16527999012125402	0.5384065098810695	0.3884248563473728	0.9530230664045778	0.6778180002496568	0.3884248563473728	0.3884248563473728	0.9932684962135155	0.5236821358844124	0.6313523387731409	0.29591705511023214	0.3239710298533828	0.418684227769418	0.14525947645329562	0.5401597636109243	0.3239710298533828	0.9383174129334728	0.6313523387731409	0.3239710298533828	0.3239710298533828	0.9243489771258391	0.1242158181690725	0.6021917155116807	0.24842971589251134	0.28416562999822287	0.4008388752365932	0.0864060244542415	0.518264692555077	0.28416562999822287	0.9590852734690813	0.6021917155116807	0.28416562999822287	0.28416562999822287	0.7557431453384562	0.2766297516440394	0.5651689475596464	0.200713668602427	0.21197668256491786	0.2863427435047571	0.075173575883997	0.5216785245227985	0.21197668256491786	0.9419352869564805	0.5651689475596464	0.21197668256491786	0.21197668256491786	0.7956491461789995	2.545732259750366	1.1360766887664795	0.3239489770267424	0.6167720271424109	0.2721733855013717	0.3040683299258028	0.4097615515030056	0.11583275045376856	0.5292122280830007	0.3040683299258028	0.9487013432012771	0.6167720271424109	0.3040683299258028	0.3040683299258028	0.8400460612321476	3.6818089485168457
13	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8009497131785603	0.7300501882057716	0.40483716619187315	0.49019607843137253	0.6051028199819952	0.21295490356030397	0.5492824971195139	0.49019607843137253	0.9497511794075544	0.7300501882057716	0.49019607843137253	0.49019607843137253	0.9912634987472949	0.4567485662623867	0.6834645351418998	0.35390429758762165	0.4239533651298357	0.5459003738071343	0.1629632270545279	0.5361882111868177	0.4239533651298357	0.951400252102908	0.6834645351418998	0.4239533651298357	0.4239533651298357	0.9096874032807181	0.12083924122568984	0.633992152646124	0.3377124132727054	0.41514128309934245	0.5451686627302492	0.1104577597876144	0.5227642374130693	0.41514128309934245	0.9472449791783805	0.633992152646124	0.41514128309934245	0.41514128309934245	0.7596130870974537	0.0985406913069852	0.6435618608670604	0.30423350358798396	0.37837837837837834	0.518603669175147	0.09916763867512499	0.517125405906912	0.3783783783783784	0.9672318831898236	0.6435618608670604	0.3783783783783784	0.3783783783783784	0.7510082097076192	2.9236245155334473	1.1203815937042236	0.28879390374403824	0.6587283438940119	0.3458083554301635	0.41954732411458906	0.5455345182686917	0.13671049342107117	0.5294762242999436	0.41954732411458906	0.9493226156406442	0.6587283438940119	0.41954732411458906	0.41954732411458906	0.8346502451890858	4.044006109237671
14	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.7992460208833563	0.6941007374078241	0.3594717942634482	0.4218048665249232	0.537337009167831	0.18351546652318762	0.5433768656716418	0.4218048665249232	0.9498394147265091	0.6941007374078241	0.4218048665249232	0.4218048665249232	0.9920108104766473	0.513475547170048	0.6238023670862296	0.26114152722311534	0.28609625668449196	0.38303485173086754	0.12867392947898157	0.5334342963653309	0.28609625668449196	0.9522622613393404	0.6238023670862296	0.28609625668449196	0.28609625668449196	0.942352921154074	0.20529543445547138	0.6016308645229309	0.27887963915851616	0.3253012048192771	0.447319901151054	0.08715082988202558	0.5186834658565067	0.3253012048192771	0.9495643527988075	0.6016308645229309	0.3253012048192771	0.32530120481927716	0.7738761037163944	0.13901052458722013	0.5505220541231621	0.1989158462259728	0.21818181818181817	0.31451167796104507	0.04719389086747979	0.5110212429693674	0.21818181818181817	0.9502803801506912	0.5505220541231621	0.21818181818181817	0.21818181818181817	0.6608992115917324	3.0415613651275635	1.1366455554962158	0.35938549081275967	0.6127166158045803	0.2700105831908157	0.30569873075188453	0.41517737644096075	0.10791237968050357	0.5260588811109188	0.30569873075188453	0.950913307069074	0.6127166158045803	0.30569873075188453	0.3056987307518846	0.8581145124352342	4.178206920623779
15	2023-09-24 22:50:17.475131	830d89b14d366c1fd6ccc6b055a2adf225853c574a3e11e7bb3104a8a7188e1f	2023-09-24 22:50:12.900616	davis	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8431327130318851	0.7082630691399663	0.37639740445534436	0.44826364280652026	0.5650650343647465	0.19333646810982333	0.5448699210757089	0.4482636428065202	0.9504872663962589	0.7082630691399663	0.4482636428065202	0.4482636428065202	0.9934923269025618	0.4600970677033633	0.6769090317264951	0.3424247383908206	0.4000000000000001	0.5164685111347134	0.16598465304164037	0.53893371748248	0.4	0.9495163996539076	0.6769090317264951	0.4	0.4	0.922820202117812	0.14304579410851365	0.6380750828119249	0.32245091111118857	0.3956413890857548	0.5285679229382151	0.10851103234156052	0.5213192777075313	0.3956413890857548	0.9549661007987862	0.6380750828119249	0.3956413890857548	0.3956413890857548	0.795469004679531	0.13848831132359973	0.631854773162578	0.3146975947574738	0.37593582887700533	0.5022465335994022	0.11188490485684847	0.5237348858038513	0.37593582887700533	0.9497146593034479	0.631854773162578	0.37593582887700533	0.37593582887700533	0.7497508640247651	3.3590874671936035	0.969139575958252	0.30157143090593846	0.65749205726921	0.3324378247510046	0.39782069454287744	0.5225182170364642	0.13724784269160045	0.5301264975950056	0.3978206945428774	0.9522412502263469	0.65749205726921	0.3978206945428774	0.3978206945428774	0.8591446033986715	4.3282270431518555
